SLEIGH
PresentSize: 10000
Score: 0
PRESENTS
id,a,b,c,locked,rotation,previousAllocation,calculatedX,calculatedY,calculatedZ
3463,10,44,3,false,null,3462,0,0,0
3464,39,34,36,false,null,3463,0,0,0
3465,4,3,3,false,null,3464,0,0,0
3466,10,4,4,false,null,3465,0,0,0
3467,6,14,24,false,null,3466,0,0,0
3468,71,109,201,false,null,3467,0,0,0
3469,8,8,4,false,null,3468,0,0,0
3470,63,45,31,false,null,3469,0,0,0
3471,12,36,46,false,null,3470,0,0,0
3472,9,3,5,false,null,3471,0,0,0
3473,173,224,167,false,null,3472,0,0,0
3474,10,3,7,false,null,3473,0,0,0
3475,15,27,65,false,null,3474,0,0,0
3476,57,36,38,false,null,3475,0,0,0
3477,30,5,55,false,null,3476,0,0,0
3478,56,38,54,false,null,3477,0,0,0
3479,14,23,33,false,null,3478,0,0,0
3480,2,6,10,false,null,3479,0,0,0
3481,27,27,21,false,null,3480,0,0,0
3482,41,28,17,false,null,3481,0,0,0
3483,2,5,6,false,null,3482,0,0,0
3484,16,24,33,false,null,3483,0,0,0
3485,23,41,36,false,null,3484,0,0,0
3486,83,229,216,false,null,3485,0,0,0
3487,114,84,188,false,null,3486,0,0,0
3488,10,2,6,false,null,3487,0,0,0
3489,9,5,25,false,null,3488,0,0,0
3490,121,142,228,false,null,3489,0,0,0
3491,26,25,34,false,null,3490,0,0,0
3492,2,7,6,false,null,3491,0,0,0
3493,46,62,24,false,null,3492,0,0,0
3494,34,28,53,false,null,3493,0,0,0
3495,45,29,49,false,null,3494,0,0,0
3496,68,233,150,false,null,3495,0,0,0
3497,204,200,233,false,null,3496,0,0,0
3498,47,7,24,false,null,3497,0,0,0
3499,48,6,5,false,null,3498,0,0,0
3500,2,9,9,false,null,3499,0,0,0
3501,8,3,2,false,null,3500,0,0,0
3502,8,7,10,false,null,3501,0,0,0
3503,10,3,3,false,null,3502,0,0,0
3504,7,5,7,false,null,3503,0,0,0
3505,209,92,162,false,null,3504,0,0,0
3506,10,6,4,false,null,3505,0,0,0
3507,45,53,36,false,null,3506,0,0,0
3508,18,19,55,false,null,3507,0,0,0
3509,198,135,229,false,null,3508,0,0,0
3510,21,31,22,false,null,3509,0,0,0
3511,12,33,45,false,null,3510,0,0,0
3512,4,9,8,false,null,3511,0,0,0
3513,229,247,93,false,null,3512,0,0,0
3514,8,64,49,false,null,3513,0,0,0
3515,193,108,110,false,null,3514,0,0,0
3516,6,3,5,false,null,3515,0,0,0
3517,8,7,2,false,null,3516,0,0,0
3518,62,56,27,false,null,3517,0,0,0
3519,249,146,171,false,null,3518,0,0,0
3520,11,8,58,false,null,3519,0,0,0
3521,56,42,64,false,null,3520,0,0,0
3522,7,10,2,false,null,3521,0,0,0
3523,4,7,2,false,null,3522,0,0,0
3524,9,3,7,false,null,3523,0,0,0
3525,18,51,64,false,null,3524,0,0,0
3526,2,7,2,false,null,3525,0,0,0
3527,15,65,68,false,null,3526,0,0,0
3528,5,40,54,false,null,3527,0,0,0
3529,28,25,27,false,null,3528,0,0,0
3530,59,50,54,false,null,3529,0,0,0
3531,6,5,3,false,null,3530,0,0,0
3532,32,63,25,false,null,3531,0,0,0
3533,20,18,9,false,null,3532,0,0,0
3534,6,4,5,false,null,3533,0,0,0
3535,19,61,18,false,null,3534,0,0,0
3536,4,2,4,false,null,3535,0,0,0
3537,7,8,4,false,null,3536,0,0,0
3538,7,9,10,false,null,3537,0,0,0
3539,65,40,54,false,null,3538,0,0,0
3540,6,10,5,false,null,3539,0,0,0
3541,140,166,73,false,null,3540,0,0,0
3542,141,104,210,false,null,3541,0,0,0
3543,3,3,3,false,null,3542,0,0,0
3544,58,11,16,false,null,3543,0,0,0
3545,81,133,199,false,null,3544,0,0,0
3546,8,10,5,false,null,3545,0,0,0
3547,8,5,3,false,null,3546,0,0,0
3548,236,216,141,false,null,3547,0,0,0
3549,23,66,22,false,null,3548,0,0,0
3550,4,5,10,false,null,3549,0,0,0
3551,30,25,29,false,null,3550,0,0,0
3552,31,36,19,false,null,3551,0,0,0
3553,18,42,92,false,null,3552,0,0,0
3554,11,68,41,false,null,3553,0,0,0
3555,149,135,229,false,null,3554,0,0,0
3556,175,95,142,false,null,3555,0,0,0
3557,5,10,5,false,null,3556,0,0,0
3558,3,4,7,false,null,3557,0,0,0
3559,33,20,47,false,null,3558,0,0,0
3560,12,6,34,false,null,3559,0,0,0
3561,9,4,8,false,null,3560,0,0,0
3562,40,58,49,false,null,3561,0,0,0
3563,7,3,9,false,null,3562,0,0,0
3564,228,120,73,false,null,3563,0,0,0
3565,42,15,37,false,null,3564,0,0,0
3566,3,5,8,false,null,3565,0,0,0
3567,150,245,77,false,null,3566,0,0,0
3568,198,179,142,false,null,3567,0,0,0
3569,8,2,10,false,null,3568,0,0,0
3570,3,5,7,false,null,3569,0,0,0
3571,126,215,71,false,null,3570,0,0,0
3572,124,247,78,false,null,3571,0,0,0
3573,67,19,37,false,null,3572,0,0,0
3574,9,8,4,false,null,3573,0,0,0
3575,231,157,199,false,null,3574,0,0,0
3576,32,36,25,false,null,3575,0,0,0
3577,13,24,37,false,null,3576,0,0,0
3578,45,21,30,false,null,3577,0,0,0
3579,31,45,60,false,null,3578,0,0,0
3580,95,91,112,false,null,3579,0,0,0
3581,34,33,22,false,null,3580,0,0,0
3582,7,10,4,false,null,3581,0,0,0
3583,8,37,13,false,null,3582,0,0,0
3584,34,31,13,false,null,3583,0,0,0
3585,148,89,213,false,null,3584,0,0,0
3586,50,50,16,false,null,3585,0,0,0
3587,45,17,74,false,null,3586,0,0,0
3588,50,43,19,false,null,3587,0,0,0
3589,13,15,62,false,null,3588,0,0,0
3590,18,25,96,false,null,3589,0,0,0
3591,134,163,160,false,null,3590,0,0,0
3592,9,8,9,false,null,3591,0,0,0
3593,103,97,102,false,null,3592,0,0,0
3594,244,129,91,false,null,3593,0,0,0
3595,124,223,159,false,null,3594,0,0,0
3596,3,9,4,false,null,3595,0,0,0
3597,34,64,48,false,null,3596,0,0,0
3598,23,13,49,false,null,3597,0,0,0
3599,2,10,5,false,null,3598,0,0,0
3600,54,10,68,false,null,3599,0,0,0
3601,18,69,8,false,null,3600,0,0,0
3602,17,16,47,false,null,3601,0,0,0
3603,134,159,249,false,null,3602,0,0,0
3604,24,16,36,false,null,3603,0,0,0
3605,16,8,43,false,null,3604,0,0,0
3606,8,4,9,false,null,3605,0,0,0
3607,8,23,19,false,null,3606,0,0,0
3608,9,29,26,false,null,3607,0,0,0
3609,158,138,236,false,null,3608,0,0,0
3610,2,2,6,false,null,3609,0,0,0
3611,5,4,5,false,null,3610,0,0,0
3612,159,195,203,false,null,3611,0,0,0
3613,44,36,63,false,null,3612,0,0,0
3614,8,7,3,false,null,3613,0,0,0
3615,35,6,9,false,null,3614,0,0,0
3616,36,32,36,false,null,3615,0,0,0
3617,14,30,95,false,null,3616,0,0,0
3618,2,9,9,false,null,3617,0,0,0
3619,16,19,41,false,null,3618,0,0,0
3620,10,5,3,false,null,3619,0,0,0
3621,99,84,182,false,null,3620,0,0,0
3622,34,25,51,false,null,3621,0,0,0
3623,155,147,200,false,null,3622,0,0,0
3624,13,42,37,false,null,3623,0,0,0
3625,9,3,2,false,null,3624,0,0,0
3626,136,180,106,false,null,3625,0,0,0
3627,10,3,5,false,null,3626,0,0,0
3628,4,8,9,false,null,3627,0,0,0
3629,7,5,2,false,null,3628,0,0,0
3630,37,9,55,false,null,3629,0,0,0
3631,31,28,78,false,null,3630,0,0,0
3632,8,44,99,false,null,3631,0,0,0
3633,37,39,8,false,null,3632,0,0,0
3634,43,56,35,false,null,3633,0,0,0
3635,216,103,79,false,null,3634,0,0,0
3636,8,10,3,false,null,3635,0,0,0
3637,37,40,58,false,null,3636,0,0,0
3638,10,9,4,false,null,3637,0,0,0
3639,17,6,98,false,null,3638,0,0,0
3640,173,213,226,false,null,3639,0,0,0
3641,41,64,29,false,null,3640,0,0,0
3642,120,178,147,false,null,3641,0,0,0
3643,2,8,6,false,null,3642,0,0,0
3644,158,166,82,false,null,3643,0,0,0
3645,11,10,26,false,null,3644,0,0,0
3646,4,2,9,false,null,3645,0,0,0
3647,38,27,65,false,null,3646,0,0,0
3648,250,197,104,false,null,3647,0,0,0
3649,116,109,145,false,null,3648,0,0,0
3650,60,30,29,false,null,3649,0,0,0
3651,115,157,76,false,null,3650,0,0,0
3652,49,18,50,false,null,3651,0,0,0
3653,31,55,46,false,null,3652,0,0,0
3654,9,8,3,false,null,3653,0,0,0
3655,35,24,86,false,null,3654,0,0,0
3656,10,3,8,false,null,3655,0,0,0
3657,4,3,8,false,null,3656,0,0,0
3658,8,3,6,false,null,3657,0,0,0
3659,46,25,24,false,null,3658,0,0,0
3660,20,18,75,false,null,3659,0,0,0
3661,25,18,59,false,null,3660,0,0,0
3662,14,15,90,false,null,3661,0,0,0
3663,9,8,10,false,null,3662,0,0,0
3664,71,161,172,false,null,3663,0,0,0
3665,8,5,5,false,null,3664,0,0,0
3666,2,10,4,false,null,3665,0,0,0
3667,120,132,203,false,null,3666,0,0,0
3668,5,9,8,false,null,3667,0,0,0
3669,70,5,22,false,null,3668,0,0,0
3670,19,26,49,false,null,3669,0,0,0
3671,5,5,4,false,null,3670,0,0,0
3672,10,6,19,false,null,3671,0,0,0
3673,8,5,9,false,null,3672,0,0,0
3674,194,126,106,false,null,3673,0,0,0
3675,18,34,53,false,null,3674,0,0,0
3676,180,170,131,false,null,3675,0,0,0
3677,116,247,241,false,null,3676,0,0,0
3678,6,9,8,false,null,3677,0,0,0
3679,25,14,35,false,null,3678,0,0,0
3680,32,17,54,false,null,3679,0,0,0
3681,27,70,30,false,null,3680,0,0,0
3682,3,9,5,false,null,3681,0,0,0
3683,221,211,192,false,null,3682,0,0,0
3684,60,66,51,false,null,3683,0,0,0
3685,2,8,10,false,null,3684,0,0,0
3686,21,37,82,false,null,3685,0,0,0
3687,6,25,25,false,null,3686,0,0,0
3688,29,33,62,false,null,3687,0,0,0
3689,23,18,5,false,null,3688,0,0,0
3690,178,177,224,false,null,3689,0,0,0
3691,14,24,82,false,null,3690,0,0,0
3692,37,7,30,false,null,3691,0,0,0
3693,5,3,7,false,null,3692,0,0,0
3694,4,3,8,false,null,3693,0,0,0
3695,7,3,2,false,null,3694,0,0,0
3696,15,11,8,false,null,3695,0,0,0
3697,6,9,7,false,null,3696,0,0,0
3698,5,8,7,false,null,3697,0,0,0
3699,185,178,230,false,null,3698,0,0,0
3700,61,58,51,false,null,3699,0,0,0
3701,236,89,110,false,null,3700,0,0,0
3702,148,162,125,false,null,3701,0,0,0
3703,30,36,71,false,null,3702,0,0,0
3704,236,220,126,false,null,3703,0,0,0
3705,108,168,121,false,null,3704,0,0,0
3706,8,28,5,false,null,3705,0,0,0
3707,137,141,101,false,null,3706,0,0,0
3708,2,6,3,false,null,3707,0,0,0
3709,51,45,12,false,null,3708,0,0,0
3710,7,4,2,false,null,3709,0,0,0
3711,8,10,9,false,null,3710,0,0,0
3712,21,38,90,false,null,3711,0,0,0
3713,10,2,9,false,null,3712,0,0,0
3714,6,42,58,false,null,3713,0,0,0
3715,5,3,6,false,null,3714,0,0,0
3716,236,224,247,false,null,3715,0,0,0
3717,53,68,21,false,null,3716,0,0,0
3718,18,20,88,false,null,3717,0,0,0
3719,14,12,26,false,null,3718,0,0,0
3720,50,14,57,false,null,3719,0,0,0
3721,246,233,111,false,null,3720,0,0,0
3722,5,4,7,false,null,3721,0,0,0
3723,10,10,4,false,null,3722,0,0,0
3724,9,4,9,false,null,3723,0,0,0
3725,31,21,47,false,null,3724,0,0,0
3726,46,15,59,false,null,3725,0,0,0
3727,182,228,238,false,null,3726,0,0,0
3728,10,15,57,false,null,3727,0,0,0
3729,40,36,94,false,null,3728,0,0,0
3730,8,39,10,false,null,3729,0,0,0
3731,226,218,215,false,null,3730,0,0,0
3732,5,5,9,false,null,3731,0,0,0
3733,68,27,34,false,null,3732,0,0,0
3734,83,168,89,false,null,3733,0,0,0
3735,3,8,7,false,null,3734,0,0,0
3736,40,28,100,false,null,3735,0,0,0
3737,35,36,88,false,null,3736,0,0,0
3738,2,2,6,false,null,3737,0,0,0
3739,218,237,244,false,null,3738,0,0,0
3740,35,60,13,false,null,3739,0,0,0
3741,93,142,239,false,null,3740,0,0,0
3742,46,21,45,false,null,3741,0,0,0
3743,10,9,5,false,null,3742,0,0,0
3744,37,18,100,false,null,3743,0,0,0
3745,3,10,6,false,null,3744,0,0,0
3746,52,33,56,false,null,3745,0,0,0
3747,34,20,21,false,null,3746,0,0,0
3748,5,3,5,false,null,3747,0,0,0
3749,46,66,38,false,null,3748,0,0,0
3750,57,32,65,false,null,3749,0,0,0
3751,55,57,63,false,null,3750,0,0,0
3752,91,103,215,false,null,3751,0,0,0
3753,9,31,13,false,null,3752,0,0,0
3754,245,94,100,false,null,3753,0,0,0
3755,7,9,39,false,null,3754,0,0,0
3756,215,106,129,false,null,3755,0,0,0
3757,4,3,9,false,null,3756,0,0,0
3758,163,142,76,false,null,3757,0,0,0
3759,40,14,35,false,null,3758,0,0,0
3760,39,6,15,false,null,3759,0,0,0
3761,242,103,101,false,null,3760,0,0,0
3762,32,22,67,false,null,3761,0,0,0
3763,56,42,37,false,null,3762,0,0,0
3764,109,141,98,false,null,3763,0,0,0
3765,10,32,12,false,null,3764,0,0,0
3766,54,31,21,false,null,3765,0,0,0
3767,33,20,56,false,null,3766,0,0,0
3768,128,68,234,false,null,3767,0,0,0
3769,43,43,77,false,null,3768,0,0,0
3770,28,42,49,false,null,3769,0,0,0
3771,14,33,57,false,null,3770,0,0,0
3772,233,174,101,false,null,3771,0,0,0
3773,229,70,148,false,null,3772,0,0,0
3774,59,15,43,false,null,3773,0,0,0
3775,50,47,30,false,null,3774,0,0,0
3776,9,4,5,false,null,3775,0,0,0
3777,6,5,6,false,null,3776,0,0,0
3778,32,30,39,false,null,3777,0,0,0
3779,5,2,2,false,null,3778,0,0,0
3780,9,10,3,false,null,3779,0,0,0
3781,30,24,65,false,null,3780,0,0,0
3782,21,9,96,false,null,3781,0,0,0
3783,147,247,72,false,null,3782,0,0,0
3784,65,46,41,false,null,3783,0,0,0
3785,6,8,7,false,null,3784,0,0,0
3786,2,2,5,false,null,3785,0,0,0
3787,8,39,70,false,null,3786,0,0,0
3788,12,7,91,false,null,3787,0,0,0
3789,7,3,4,false,null,3788,0,0,0
3790,18,34,45,false,null,3789,0,0,0
3791,96,154,120,false,null,3790,0,0,0
3792,66,62,8,false,null,3791,0,0,0
3793,57,47,14,false,null,3792,0,0,0
3794,35,15,89,false,null,3793,0,0,0
3795,5,6,6,false,null,3794,0,0,0
3796,225,151,202,false,null,3795,0,0,0
3797,208,210,67,false,null,3796,0,0,0
3798,32,9,45,false,null,3797,0,0,0
3799,3,9,8,false,null,3798,0,0,0
3800,4,6,3,false,null,3799,0,0,0
3801,32,39,4,false,null,3800,0,0,0
3802,9,10,4,false,null,3801,0,0,0
3803,39,33,10,false,null,3802,0,0,0
3804,4,2,9,false,null,3803,0,0,0
3805,12,13,93,false,null,3804,0,0,0
3806,3,4,9,false,null,3805,0,0,0
3807,5,2,10,false,null,3806,0,0,0
3808,37,34,53,false,null,3807,0,0,0
3809,71,103,95,false,null,3808,0,0,0
3810,4,6,10,false,null,3809,0,0,0
3811,244,238,244,false,null,3810,0,0,0
3812,41,31,35,false,null,3811,0,0,0
3813,34,40,93,false,null,3812,0,0,0
3814,36,26,38,false,null,3813,0,0,0
3815,11,39,66,false,null,3814,0,0,0
3816,31,55,70,false,null,3815,0,0,0
3817,48,54,49,false,null,3816,0,0,0
3818,27,44,41,false,null,3817,0,0,0
3819,17,6,46,false,null,3818,0,0,0
3820,64,37,56,false,null,3819,0,0,0
3821,2,2,2,false,null,3820,0,0,0
3822,2,8,3,false,null,3821,0,0,0
3823,5,10,3,false,null,3822,0,0,0
3824,55,23,67,false,null,3823,0,0,0
3825,22,43,29,false,null,3824,0,0,0
3826,215,133,221,false,null,3825,0,0,0
3827,43,9,42,false,null,3826,0,0,0
3828,237,244,182,false,null,3827,0,0,0
3829,109,247,105,false,null,3828,0,0,0
3830,6,9,6,false,null,3829,0,0,0
3831,24,6,56,false,null,3830,0,0,0
3832,231,221,188,false,null,3831,0,0,0
3833,199,152,144,false,null,3832,0,0,0
3834,94,189,212,false,null,3833,0,0,0
3835,23,19,94,false,null,3834,0,0,0
3836,174,248,248,false,null,3835,0,0,0
3837,243,114,130,false,null,3836,0,0,0
3838,5,9,10,false,null,3837,0,0,0
3839,30,8,19,false,null,3838,0,0,0
3840,166,154,249,false,null,3839,0,0,0
3841,7,8,5,false,null,3840,0,0,0
3842,108,162,213,false,null,3841,0,0,0
3843,8,6,5,false,null,3842,0,0,0
3844,27,66,64,false,null,3843,0,0,0
3845,9,4,6,false,null,3844,0,0,0
3846,56,48,37,false,null,3845,0,0,0
3847,229,134,176,false,null,3846,0,0,0
3848,56,65,6,false,null,3847,0,0,0
3849,28,26,31,false,null,3848,0,0,0
3850,7,2,5,false,null,3849,0,0,0
3851,132,140,117,false,null,3850,0,0,0
3852,24,8,71,false,null,3851,0,0,0
3853,2,9,2,false,null,3852,0,0,0
3854,33,37,25,false,null,3853,0,0,0
3855,48,70,20,false,null,3854,0,0,0
3856,32,20,31,false,null,3855,0,0,0
3857,18,12,61,false,null,3856,0,0,0
3858,175,103,76,false,null,3857,0,0,0
3859,39,26,79,false,null,3858,0,0,0
3860,7,13,31,false,null,3859,0,0,0
3861,146,204,177,false,null,3860,0,0,0
3862,23,13,78,false,null,3861,0,0,0
3863,154,75,212,false,null,3862,0,0,0
3864,4,3,8,false,null,3863,0,0,0
3865,14,46,35,false,null,3864,0,0,0
3866,41,38,100,false,null,3865,0,0,0
3867,8,6,2,false,null,3866,0,0,0
3868,6,2,6,false,null,3867,0,0,0
3869,7,8,10,false,null,3868,0,0,0
3870,65,45,35,false,null,3869,0,0,0
3871,10,2,6,false,null,3870,0,0,0
3872,7,8,10,false,null,3871,0,0,0
3873,211,71,99,false,null,3872,0,0,0
3874,9,8,10,false,null,3873,0,0,0
3875,8,42,61,false,null,3874,0,0,0
3876,7,2,4,false,null,3875,0,0,0
3877,174,202,87,false,null,3876,0,0,0
3878,70,57,43,false,null,3877,0,0,0
3879,64,23,45,false,null,3878,0,0,0
3880,16,37,59,false,null,3879,0,0,0
3881,6,10,5,false,null,3880,0,0,0
3882,60,36,52,false,null,3881,0,0,0
3883,8,55,31,false,null,3882,0,0,0
3884,196,155,127,false,null,3883,0,0,0
3885,57,22,60,false,null,3884,0,0,0
3886,10,5,2,false,null,3885,0,0,0
3887,9,20,8,false,null,3886,0,0,0
3888,3,2,7,false,null,3887,0,0,0
3889,122,169,123,false,null,3888,0,0,0
3890,133,242,166,false,null,3889,0,0,0
3891,8,3,4,false,null,3890,0,0,0
3892,17,49,41,false,null,3891,0,0,0
3893,10,10,2,false,null,3892,0,0,0
3894,194,247,201,false,null,3893,0,0,0
3895,20,20,75,false,null,3894,0,0,0
3896,10,2,5,false,null,3895,0,0,0
3897,211,124,231,false,null,3896,0,0,0
3898,7,26,11,false,null,3897,0,0,0
3899,130,82,232,false,null,3898,0,0,0
3900,142,102,172,false,null,3899,0,0,0
3901,8,5,9,false,null,3900,0,0,0
3902,9,6,10,false,null,3901,0,0,0
3903,9,3,3,false,null,3902,0,0,0
3904,9,9,9,false,null,3903,0,0,0
3905,10,5,4,false,null,3904,0,0,0
3906,9,3,5,false,null,3905,0,0,0
3907,176,186,170,false,null,3906,0,0,0
3908,2,3,4,false,null,3907,0,0,0
3909,5,52,41,false,null,3908,0,0,0
3910,95,98,247,false,null,3909,0,0,0
3911,36,25,26,false,null,3910,0,0,0
3912,18,54,6,false,null,3911,0,0,0
3913,42,52,22,false,null,3912,0,0,0
3914,3,3,9,false,null,3913,0,0,0
3915,45,7,64,false,null,3914,0,0,0
3916,7,6,4,false,null,3915,0,0,0
3917,3,4,2,false,null,3916,0,0,0
3918,248,127,173,false,null,3917,0,0,0
3919,13,28,32,false,null,3918,0,0,0
3920,20,29,70,false,null,3919,0,0,0
3921,8,4,6,false,null,3920,0,0,0
3922,9,6,10,false,null,3921,0,0,0
3923,143,117,206,false,null,3922,0,0,0
3924,7,9,4,false,null,3923,0,0,0
3925,18,21,58,false,null,3924,0,0,0
3926,51,44,61,false,null,3925,0,0,0
3927,68,35,10,false,null,3926,0,0,0
3928,37,39,78,false,null,3927,0,0,0
3929,10,4,10,false,null,3928,0,0,0
3930,166,144,208,false,null,3929,0,0,0
3931,136,152,200,false,null,3930,0,0,0
3932,140,120,193,false,null,3931,0,0,0
3933,201,153,90,false,null,3932,0,0,0
3934,10,7,5,false,null,3933,0,0,0
3935,68,44,28,false,null,3934,0,0,0
3936,10,4,10,false,null,3935,0,0,0
3937,59,49,17,false,null,3936,0,0,0
3938,34,11,61,false,null,3937,0,0,0
3939,178,201,90,false,null,3938,0,0,0
3940,5,9,10,false,null,3939,0,0,0
3941,11,34,45,false,null,3940,0,0,0
3942,10,31,90,false,null,3941,0,0,0
3943,4,6,7,false,null,3942,0,0,0
3944,48,44,23,false,null,3943,0,0,0
3945,72,225,169,false,null,3944,0,0,0
3946,27,26,11,false,null,3945,0,0,0
3947,9,5,8,false,null,3946,0,0,0
3948,14,62,56,false,null,3947,0,0,0
3949,134,86,194,false,null,3948,0,0,0
3950,5,34,31,false,null,3949,0,0,0
3951,39,10,100,false,null,3950,0,0,0
3952,30,37,28,false,null,3951,0,0,0
3953,8,5,8,false,null,3952,0,0,0
3954,162,102,246,false,null,3953,0,0,0
3955,67,20,55,false,null,3954,0,0,0
3956,170,184,151,false,null,3955,0,0,0
3957,50,50,6,false,null,3956,0,0,0
3958,64,32,26,false,null,3957,0,0,0
3959,18,44,17,false,null,3958,0,0,0
3960,22,18,11,false,null,3959,0,0,0
3961,69,54,59,false,null,3960,0,0,0
3962,14,16,48,false,null,3961,0,0,0
3963,9,10,4,false,null,3962,0,0,0
3964,241,65,205,false,null,3963,0,0,0
3965,9,10,9,false,null,3964,0,0,0
3966,250,96,181,false,null,3965,0,0,0
3967,217,181,199,false,null,3966,0,0,0
3968,36,5,20,false,null,3967,0,0,0
3969,57,48,48,false,null,3968,0,0,0
3970,45,24,64,false,null,3969,0,0,0
3971,34,38,77,false,null,3970,0,0,0
3972,97,149,118,false,null,3971,0,0,0
3973,11,34,68,false,null,3972,0,0,0
3974,46,26,44,false,null,3973,0,0,0
3975,170,203,236,false,null,3974,0,0,0
3976,9,9,2,false,null,3975,0,0,0
3977,35,9,55,false,null,3976,0,0,0
3978,9,5,5,false,null,3977,0,0,0
3979,11,20,63,false,null,3978,0,0,0
3980,23,34,42,false,null,3979,0,0,0
3981,241,246,216,false,null,3980,0,0,0
3982,54,6,8,false,null,3981,0,0,0
3983,32,26,52,false,null,3982,0,0,0
3984,7,62,44,false,null,3983,0,0,0
3985,9,5,7,false,null,3984,0,0,0
3986,86,164,174,false,null,3985,0,0,0
3987,22,19,25,false,null,3986,0,0,0
3988,63,7,41,false,null,3987,0,0,0
3989,38,18,88,false,null,3988,0,0,0
3990,77,250,82,false,null,3989,0,0,0
3991,7,45,18,false,null,3990,0,0,0
3992,35,30,20,false,null,3991,0,0,0
3993,42,45,19,false,null,3992,0,0,0
3994,3,10,9,false,null,3993,0,0,0
3995,4,2,9,false,null,3994,0,0,0
3996,145,179,115,false,null,3995,0,0,0
3997,30,55,47,false,null,3996,0,0,0
3998,8,5,2,false,null,3997,0,0,0
3999,179,143,203,false,null,3998,0,0,0
4000,34,35,61,false,null,3999,0,0,0
4001,236,120,175,false,null,4000,0,0,0
4002,37,19,11,false,null,4001,0,0,0
4003,32,21,63,false,null,4002,0,0,0
4004,242,208,195,false,null,4003,0,0,0
4005,229,94,181,false,null,4004,0,0,0
4006,10,9,10,false,null,4005,0,0,0
4007,144,239,162,false,null,4006,0,0,0
4008,93,162,155,false,null,4007,0,0,0
4009,15,31,17,false,null,4008,0,0,0
4010,36,7,96,false,null,4009,0,0,0
4011,104,236,225,false,null,4010,0,0,0
4012,10,4,8,false,null,4011,0,0,0
4013,73,214,144,false,null,4012,0,0,0
4014,33,15,44,false,null,4013,0,0,0
4015,45,23,58,false,null,4014,0,0,0
4016,23,52,22,false,null,4015,0,0,0
4017,203,136,145,false,null,4016,0,0,0
4018,68,62,70,false,null,4017,0,0,0
4019,234,123,141,false,null,4018,0,0,0
4020,7,6,2,false,null,4019,0,0,0
4021,188,177,231,false,null,4020,0,0,0
4022,27,10,59,false,null,4021,0,0,0
4023,4,2,10,false,null,4022,0,0,0
4024,174,233,193,false,null,4023,0,0,0
4025,131,174,230,false,null,4024,0,0,0
4026,6,32,68,false,null,4025,0,0,0
4027,9,2,5,false,null,4026,0,0,0
4028,9,7,2,false,null,4027,0,0,0
4029,28,38,70,false,null,4028,0,0,0
4030,22,41,17,false,null,4029,0,0,0
4031,207,235,82,false,null,4030,0,0,0
4032,24,5,48,false,null,4031,0,0,0
4033,133,239,208,false,null,4032,0,0,0
4034,31,35,36,false,null,4033,0,0,0
4035,62,31,19,false,null,4034,0,0,0
4036,3,10,3,false,null,4035,0,0,0
4037,33,6,28,false,null,4036,0,0,0
4038,27,16,28,false,null,4037,0,0,0
4039,76,96,238,false,null,4038,0,0,0
4040,222,79,198,false,null,4039,0,0,0
4041,192,166,101,false,null,4040,0,0,0
4042,161,97,86,false,null,4041,0,0,0
4043,9,7,5,false,null,4042,0,0,0
4044,90,68,238,false,null,4043,0,0,0
4045,33,38,49,false,null,4044,0,0,0
4046,5,68,45,false,null,4045,0,0,0
4047,21,50,11,false,null,4046,0,0,0
4048,39,36,75,false,null,4047,0,0,0
4049,20,50,49,false,null,4048,0,0,0
4050,34,20,16,false,null,4049,0,0,0
4051,39,22,42,false,null,4050,0,0,0
4052,2,5,3,false,null,4051,0,0,0
4053,53,19,22,false,null,4052,0,0,0
4054,18,41,56,false,null,4053,0,0,0
4055,4,10,8,false,null,4054,0,0,0
4056,3,5,2,false,null,4055,0,0,0
4057,33,35,45,false,null,4056,0,0,0
4058,55,10,25,false,null,4057,0,0,0
4059,66,31,56,false,null,4058,0,0,0
4060,33,5,93,false,null,4059,0,0,0
4061,9,27,82,false,null,4060,0,0,0
4062,4,10,3,false,null,4061,0,0,0
4063,236,146,173,false,null,4062,0,0,0
4064,10,4,3,false,null,4063,0,0,0
4065,90,160,107,false,null,4064,0,0,0
4066,59,30,45,false,null,4065,0,0,0
4067,70,206,146,false,null,4066,0,0,0
4068,17,32,56,false,null,4067,0,0,0
4069,39,18,25,false,null,4068,0,0,0
4070,31,67,30,false,null,4069,0,0,0
4071,231,208,128,false,null,4070,0,0,0
4072,32,44,42,false,null,4071,0,0,0
4073,141,111,236,false,null,4072,0,0,0
4074,36,15,41,false,null,4073,0,0,0
4075,9,6,5,false,null,4074,0,0,0
4076,18,32,47,false,null,4075,0,0,0
4077,3,8,3,false,null,4076,0,0,0
4078,7,4,3,false,null,4077,0,0,0
4079,31,9,36,false,null,4078,0,0,0
4080,7,8,4,false,null,4079,0,0,0
4081,10,2,10,false,null,4080,0,0,0
4082,32,5,21,false,null,4081,0,0,0
4083,183,148,192,false,null,4082,0,0,0
