PresentId,Dimension1,Dimension2,Dimension3
7874,44,40,24
7875,149,74,170
7876,154,65,149
7877,176,68,84
7878,86,160,169
7879,105,144,174
7880,115,66,187
7881,4,6,4
7882,21,16,26
7883,6,5,10
7884,8,8,10
7885,62,51,59
7886,6,5,5
7887,131,197,169
7888,35,38,91
7889,180,245,175
7890,33,30,28
7891,6,6,7
7892,34,42,20
7893,102,243,100
7894,94,159,235
7895,123,127,221
7896,36,45,81
7897,109,174,79
7898,8,10,8
7899,71,97,239
7900,41,40,2
7901,21,14,86
7902,11,54,19
7903,6,10,8
7904,70,86,158
7905,19,61,28
7906,12,29,11
7907,60,35,27
7908,33,37,42
7909,20,18,37
7910,10,4,6
7911,188,162,142
7912,9,4,5
7913,244,155,151
7914,134,111,170
7915,157,101,112
7916,19,20,45
7917,62,5,51
7918,23,5,20
7919,5,5,5
7920,2,6,9
7921,6,39,88
7922,59,20,15
7923,68,39,59
7924,6,7,9
7925,158,113,131
7926,9,2,7
7927,34,40,41
7928,16,37,67
7929,22,18,51
7930,97,241,237
7931,14,18,57
7932,4,2,7
7933,63,63,46
7934,92,216,178
7935,7,52,69
7936,9,2,9
7937,21,10,7
7938,160,226,68
7939,8,50,8
7940,2,9,2
7941,3,5,2
7942,76,126,205
7943,33,36,78
7944,3,8,5
7945,21,47,43
7946,10,6,5
7947,11,22,24
7948,33,21,39
7949,137,107,193
7950,7,7,6
7951,58,25,50
7952,6,8,5
7953,23,48,19
7954,133,239,65
7955,43,70,53
7956,55,8,53
7957,12,15,94
7958,70,30,21
7959,30,21,97
7960,10,8,2
7961,250,197,234
7962,165,113,152
7963,3,6,2
7964,105,139,164
7965,31,30,65
7966,6,8,10
7967,69,53,43
7968,7,4,3
7969,5,10,4
7970,7,3,9
7971,49,53,7
7972,12,40,6
7973,21,34,64
7974,13,18,77
7975,23,37,83
7976,9,3,8
7977,2,5,5
7978,32,5,37
7979,145,203,65
7980,203,130,236
7981,168,205,142
7982,42,30,76
7983,49,58,25
7984,7,41,78
7985,6,2,6
7986,157,200,159
7987,246,142,71
7988,32,44,64
7989,37,63,67
7990,53,65,67
7991,28,23,46
7992,32,13,13
7993,53,12,57
7994,45,5,45
7995,7,7,10
7996,143,182,223
7997,3,3,6
7998,25,25,88
7999,210,128,228
8000,4,5,7
8001,7,7,4
8002,39,36,50
8003,40,13,34
8004,76,94,179
8005,142,194,102
8006,163,167,121
8007,6,4,4
8008,45,63,20
8009,44,12,12
8010,37,23,29
8011,51,50,16
8012,41,40,99
8013,232,136,121
8014,7,36,69
8015,27,8,10
8016,26,52,31
8017,25,60,8
8018,32,65,7
8019,208,240,167
8020,207,197,118
8021,137,235,162
8022,7,3,8
8023,25,22,21
8024,8,9,4
8025,29,8,96
8026,10,7,7
8027,16,8,84
8028,3,5,8
8029,18,48,5
8030,2,9,2
8031,7,7,2
8032,2,4,5
8033,2,7,10
8034,64,49,62
8035,105,125,127
8036,5,8,2
8037,3,10,4
8038,11,45,30
8039,10,4,9
8040,22,20,37
8041,171,185,220
8042,67,21,10
8043,17,12,63
8044,108,192,108
8045,2,2,6
8046,225,174,113
8047,7,9,10
8048,4,2,5
8049,5,34,8
8050,161,179,161
8051,244,84,249
8052,7,6,4
8053,238,225,125
8054,67,39,43
8055,242,92,154
8056,131,96,196
8057,72,173,78
8058,7,30,81
8059,28,5,68
8060,70,71,147
8061,47,53,39
8062,21,68,62
8063,87,229,76
8064,6,20,96
8065,191,234,246
8066,30,5,87
8067,7,5,2
8068,190,106,206
8069,3,4,8
8070,178,120,129
8071,32,37,19
8072,54,25,40
8073,10,23,31
8074,3,8,10
8075,6,5,5
8076,6,51,36
8077,20,51,16
8078,93,111,207
8079,31,21,50
8080,14,41,10
8081,126,97,122
8082,166,140,214
8083,190,87,241
8084,43,33,2
8085,52,7,29
8086,107,80,72
8087,29,35,83
8088,247,241,187
8089,50,37,30
8090,33,38,98
8091,2,7,6
8092,192,85,183
8093,16,10,44
8094,49,42,10
8095,43,63,41
8096,209,232,166
8097,5,8,7
8098,22,31,26
8099,3,8,2
8100,23,41,74
8101,7,52,60
8102,64,21,56
8103,51,58,26
8104,67,34,31
8105,62,9,48
8106,41,64,25
8107,32,27,15
8108,2,3,10
8109,7,10,3
8110,204,79,69
8111,176,84,164
8112,128,227,75
8113,7,22,6
8114,93,152,154
8115,206,218,92
8116,3,7,6
8117,51,7,17
8118,107,189,199
8119,117,134,161
8120,19,44,90
8121,139,99,195
8122,129,188,143
8123,42,7,80
8124,36,35,95
8125,170,78,146
8126,32,39,57
8127,9,4,3
8128,6,8,6
8129,8,4,6
8130,9,8,5
8131,68,8,27
8132,5,41,17
8133,172,78,222
8134,2,8,8
8135,70,34,7
8136,31,49,64
8137,4,7,3
8138,44,38,45
8139,25,21,22
8140,68,35,28
8141,33,6,12
8142,10,43,80
8143,13,52,27
8144,101,99,79
8145,90,90,239
8146,63,55,50
8147,8,3,5
8148,5,22,23
8149,111,71,123
8150,2,4,10
8151,37,28,75
8152,5,5,9
8153,39,7,62
8154,3,7,9
8155,57,51,38
8156,116,134,213
8157,66,57,41
8158,43,26,65
8159,3,4,2
8160,18,24,4
8161,8,8,3
8162,23,21,61
8163,6,10,14
8164,5,9,9
8165,95,174,75
8166,13,44,40
8167,9,29,47
8168,11,19,88
8169,20,18,99
8170,5,10,5
8171,7,10,16
8172,11,21,10
8173,7,8,3
8174,69,233,143
8175,43,20,31
8176,51,44,39
8177,157,90,122
8178,8,3,7
8179,230,114,219
8180,44,41,2
8181,8,3,10
8182,31,36,37
8183,183,175,250
8184,26,10,66
8185,5,9,6
8186,9,5,6
8187,82,234,187
8188,45,7,47
8189,61,8,61
8190,13,33,20
8191,152,162,135
8192,135,227,104
8193,7,2,7
8194,17,37,66
8195,51,12,19
8196,8,18,59
8197,10,7,9
8198,9,7,2
8199,63,15,35
8200,245,177,163
8201,6,4,4
8202,34,15,25
8203,8,6,7
8204,23,6,80
8205,66,8,62
8206,4,8,6
8207,50,12,64
8208,56,5,36
8209,32,53,59
8210,57,70,59
8211,45,27,29
8212,24,65,31
8213,31,11,52
8214,7,5,67
8215,33,11,13
8216,25,8,99
8217,2,7,6
8218,124,78,156
8219,117,185,138
8220,44,62,54
8221,6,30,9
8222,8,8,5
8223,2,8,10
8224,2,5,2
8225,10,7,9
8226,5,45,68
8227,81,94,141
8228,9,10,9
8229,41,14,41
8230,44,59,64
8231,146,202,93
8232,54,27,52
8233,27,34,74
8234,126,233,99
8235,12,17,6
8236,20,39,32
8237,92,218,106
8238,43,25,11
8239,22,30,84
8240,32,55,14
8241,43,15,67
8242,2,7,6
8243,18,29,52
8244,54,66,36
8245,26,32,15
8246,8,5,5
8247,101,242,158
8248,8,5,10
8249,20,13,8
8250,127,228,238
8251,194,68,213
8252,45,25,9
8253,123,109,115
8254,29,11,49
8255,34,56,21
8256,25,13,50
8257,101,174,184
8258,11,37,63
8259,26,45,77
8260,158,183,243
8261,118,195,85
8262,36,42,48
8263,61,38,10
8264,40,45,39
8265,2,9,7
8266,6,8,9
8267,6,22,59
8268,166,206,227
8269,39,46,42
8270,2,4,7
8271,8,27,24
8272,42,43,48
8273,150,245,139
8274,34,23,30
8275,171,115,201
8276,33,8,56
8277,6,4,2
8278,33,25,43
8279,2,2,7
8280,3,7,9
8281,34,16,53
8282,191,217,150
8283,16,37,65
8284,45,55,25
8285,233,103,127
8286,8,4,4
8287,5,23,30
8288,36,13,95
8289,14,12,14
8290,5,9,9
8291,38,20,22
8292,36,23,45
8293,5,4,6
8294,33,26,67
8295,14,43,26
8296,60,22,69
8297,24,35,90
8298,191,119,125
8299,158,118,200
8300,8,10,4
8301,198,196,132
8302,5,5,2
8303,7,9,4
8304,175,178,115
8305,16,23,43
8306,56,60,9
8307,2,4,5
8308,29,17,48
8309,7,6,3
8310,10,8,10
8311,132,186,195
8312,20,43,5
8313,18,40,5
8314,181,126,166
8315,14,25,58
8316,5,2,8
8317,6,19,4
8318,17,58,5
8319,2,9,9
8320,28,41,40
8321,43,38,82
8322,20,21,34
8323,139,184,65
8324,56,55,6
8325,7,9,6
8326,124,176,246
8327,69,203,142
8328,39,20,64
8329,37,44,35
8330,42,41,45
8331,249,67,186
8332,120,102,225
8333,54,63,21
8334,36,10,18
8335,84,208,155
8336,85,85,133
8337,36,16,16
8338,37,13,30
8339,9,6,2
8340,64,16,47
8341,20,6,55
8342,166,175,199
8343,27,19,28
8344,171,93,150
8345,2,6,2
8346,245,217,111
8347,6,16,95
8348,229,174,73
8349,242,138,131
8350,62,35,14
8351,28,33,12
8352,116,128,227
8353,26,34,100
8354,3,10,2
8355,10,2,9
8356,39,33,65
8357,10,3,6
8358,7,2,5
8359,45,69,64
8360,32,8,84
8361,67,48,9
8362,38,18,33
8363,7,5,3
8364,243,236,92
8365,236,170,102
8366,40,27,62
8367,32,38,2
8368,9,35,65
8369,28,28,17
8370,6,64,31
8371,144,127,171
8372,178,231,206
8373,24,21,67
8374,23,5,88
8375,152,232,250
8376,48,18,26
8377,3,6,8
8378,58,7,41
8379,3,2,10
8380,41,15,16
8381,45,30,48
8382,5,5,4
8383,38,13,80
8384,188,212,121
8385,30,8,97
8386,9,5,6
8387,27,30,35
8388,10,16,98
8389,10,5,5
8390,206,65,103
8391,15,32,58
8392,7,7,8
8393,234,178,90
8394,136,83,210
8395,58,33,58
8396,112,121,118
8397,7,10,5
8398,10,9,2
8399,15,42,42
8400,34,13,26
8401,8,8,2
8402,10,7,3
8403,10,17,31
8404,7,9,10
8405,13,45,18
8406,123,203,229
8407,12,10,70
8408,16,33,69
8409,9,45,90
8410,5,5,7
8411,3,6,3
8412,9,7,10
8413,14,26,76
8414,5,9,4
8415,6,6,7
8416,36,9,38
8417,40,24,11
8418,9,8,2
8419,5,12,10
8420,95,178,133
8421,10,2,8
8422,114,77,118
8423,7,16,76
8424,6,8,2
8425,10,8,6
8426,38,27,67
8427,6,2,7
8428,191,169,71
8429,2,6,10
8430,6,18,54
8431,46,52,33
8432,10,5,7
8433,62,19,69
8434,7,9,10
8435,42,14,67
8436,122,112,130
8437,7,2,2
8438,186,223,195
8439,3,6,3
8440,27,68,51
8441,14,44,22
8442,221,91,66
8443,2,8,5
8444,22,41,100
8445,53,23,62
8446,247,140,129
8447,9,41,64
8448,45,18,87
8449,24,43,3
8450,233,142,232
8451,100,240,213
8452,104,75,104
8453,24,40,13
8454,133,227,138
8455,35,44,23
8456,13,9,37
8457,13,15,23
8458,2,7,7
8459,241,223,67
8460,6,23,70
8461,8,8,4
8462,146,232,181
8463,6,10,7
8464,237,150,225
8465,10,3,6
8466,66,15,5
8467,88,70,90
8468,55,18,70
8469,4,3,5
8470,104,212,242
8471,218,65,206
8472,156,80,236
8473,10,8,2
8474,15,23,38
8475,5,42,20
8476,41,10,35
8477,10,4,3
8478,32,14,95
8479,247,102,244
8480,9,4,4
8481,27,59,22
8482,46,41,24
8483,22,56,51
8484,171,109,150
8485,32,39,2
8486,9,6,8
8487,35,60,42
8488,14,9,8
8489,42,32,83
8490,5,3,8
8491,8,7,10
8492,8,58,33
8493,14,34,25
8494,56,59,12
8495,44,21,76
8496,64,69,18
8497,33,10,25
8498,201,141,192
8499,32,65,55
8500,47,12,63
8501,9,18,85
8502,2,4,6
8503,159,67,245
8504,98,192,147
8505,10,7,2
8506,202,144,144
8507,38,13,29
8508,10,42,17
8509,69,18,54
8510,8,7,10
8511,13,22,41
8512,114,96,149
8513,40,27,44
8514,216,245,201
8515,6,2,5
8516,21,20,67
8517,233,166,163
8518,27,38,38
8519,27,8,18
8520,8,9,6
8521,38,30,2
8522,210,171,158
8523,64,54,58
8524,33,12,43
8525,64,36,26
8526,42,65,38
8527,25,44,85
8528,78,193,240
8529,10,24,11
8530,7,2,8
8531,20,59,39
8532,20,14,11
8533,25,36,48
8534,7,4,10
8535,200,231,229
8536,35,55,59
8537,63,18,42
8538,237,142,135
8539,10,10,8
8540,70,56,69
8541,10,2,10
8542,24,49,67
8543,90,175,102
8544,6,9,3
8545,93,186,154
8546,6,11,14
8547,45,36,16
8548,3,10,9
8549,228,207,234
8550,5,2,3
8551,74,74,183
8552,9,9,4
8553,35,20,37
8554,178,161,125
8555,8,5,4
8556,7,8,5
8557,16,7,5
8558,9,15,89
8559,7,9,8
8560,120,108,190
8561,25,65,16
8562,153,182,75
8563,37,61,39
8564,9,10,8
8565,12,27,8
8566,187,135,185
8567,39,25,4
8568,23,35,36
8569,9,3,3
8570,244,179,196
8571,7,4,10
8572,6,10,7
8573,169,146,100
8574,19,7,44
8575,9,8,7
8576,7,7,9
8577,83,224,231
8578,25,24,99
8579,24,23,2
8580,43,45,74
8581,16,37,32
8582,14,44,41
8583,13,8,7
8584,18,48,12
8585,27,13,68
8586,241,189,72
8587,63,17,23
8588,45,11,69
8589,83,158,118
8590,207,108,175
8591,31,5,53
8592,7,10,6
8593,6,8,9
8594,94,198,80
8595,244,117,160
8596,60,46,6
8597,23,41,8
8598,10,7,3
8599,35,51,70
8600,39,40,28
8601,12,19,30
8602,41,5,20
8603,68,13,70
8604,175,170,244
8605,126,71,234
8606,88,162,248
8607,211,111,84
8608,195,138,158
8609,2,10,3
8610,223,212,168
8611,139,98,223
8612,6,10,3
8613,17,11,4
8614,4,3,2
8615,112,158,66
8616,8,5,2
8617,65,103,105
8618,57,64,37
8619,43,29,84
8620,18,44,3
8621,47,66,26
8622,47,51,12
8623,201,183,65
8624,5,21,31
8625,22,14,94
8626,8,6,10
8627,69,57,19
8628,94,232,229
8629,110,89,171
8630,4,3,7
8631,33,57,15
8632,5,7,8
8633,15,31,91
8634,70,6,47
8635,61,5,48
8636,3,7,8
8637,210,103,227
8638,24,33,6
8639,34,65,66
8640,30,16,48
8641,6,7,7
8642,143,98,183
8643,3,4,4
8644,8,8,4
8645,14,19,37
8646,110,227,114
8647,67,37,66
8648,7,41,63
8649,182,216,137
8650,128,211,193
8651,6,47,13
8652,8,4,3
8653,8,7,7
8654,32,33,63
8655,178,111,188
8656,5,45,11
8657,5,8,9
8658,59,39,38
8659,2,6,8
8660,63,33,70
8661,21,26,21
8662,23,9,39
8663,9,5,4
8664,7,9,3
8665,4,10,9
8666,123,218,69
8667,19,5,61
8668,23,45,15
8669,6,9,3
8670,98,89,198
8671,123,243,102
8672,26,63,7
8673,6,9,10
8674,8,9,5
8675,16,10,77
8676,25,31,47
8677,3,6,3
8678,41,12,46
8679,122,190,151
8680,3,8,8
8681,3,3,3
8682,57,31,44
8683,8,3,2
8684,9,4,7
8685,36,48,21
8686,7,9,6
8687,33,13,37
8688,42,32,62
8689,36,24,26
8690,38,49,66
8691,58,69,43
8692,27,29,34
8693,91,111,143
8694,39,33,19
8695,186,112,222
8696,226,120,191
8697,12,7,13
8698,6,8,10
8699,20,41,52
8700,8,4,5
8701,14,13,70
8702,136,168,214
8703,41,35,39
8704,42,23,11
8705,5,4,7
8706,11,45,88
8707,38,34,89
8708,10,2,7
8709,22,11,47
8710,6,7,8
8711,38,11,93
8712,99,221,163
8713,47,23,32
8714,7,10,2
8715,46,11,29
8716,30,44,46
8717,146,223,143
8718,46,52,14
8719,139,249,233
8720,9,3,2
8721,7,9,7
8722,60,41,38
8723,11,70,52
8724,27,50,31
8725,235,161,167
8726,217,135,96
8727,33,30,23
8728,125,79,227
8729,49,66,56
8730,33,29,85
8731,26,26,33
8732,46,59,10
8733,242,219,217
8734,8,4,10
8735,10,2,5
8736,250,188,151
8737,42,37,47
8738,107,226,128
8739,75,242,89
8740,131,238,69
8741,8,7,9
8742,58,38,6
8743,72,205,141
8744,3,5,3
8745,5,2,9
8746,6,4,9
8747,159,220,119
8748,86,66,174
8749,8,4,3
8750,10,5,7
8751,9,4,8
8752,23,19,35
8753,2,8,9
8754,6,9,6
8755,6,9,3
8756,67,156,234
8757,4,3,5
8758,244,232,182
8759,197,211,135
8760,20,30,55
8761,2,8,2
8762,77,81,92
8763,3,6,6
8764,41,24,60
8765,54,69,9
8766,3,6,6
8767,64,57,34
8768,15,22,47
8769,32,14,73
8770,2,2,4
8771,56,24,22
8772,16,27,22
8773,64,15,41
8774,39,22,60
8775,37,29,33
8776,19,57,7
8777,16,18,14
8778,52,61,70
8779,3,5,3
8780,188,195,130
8781,12,53,36
8782,8,8,3
8783,13,20,28
8784,42,24,84
8785,70,159,201
8786,247,137,96
8787,4,8,3
8788,41,46,64
8789,11,20,45
8790,9,7,2
8791,204,139,66
8792,11,7,55
8793,6,2,2
8794,66,70,33
8795,113,198,206
8796,3,7,9
8797,86,247,187
8798,35,18,44
8799,215,127,70
8800,5,10,9
8801,41,27,88
8802,14,65,16
8803,128,200,104
8804,65,5,20
8805,4,6,5
8806,205,112,218
8807,230,137,242
8808,69,246,155
8809,158,105,150
8810,39,27,17
8811,5,3,5
8812,27,27,15
8813,64,57,20
8814,30,28,47
8815,10,6,56
8816,45,38,66
8817,13,50,27
8818,40,16,55
8819,2,9,10
8820,7,3,7
8821,31,50,68
8822,5,9,9
8823,10,3,4
8824,5,3,5
8825,37,5,37
8826,25,34,88
8827,5,2,10
8828,17,9,50
8829,7,25,21
8830,64,23,64
8831,42,27,90
8832,5,7,7
8833,28,14,13
8834,5,10,5
8835,102,234,159
8836,5,10,3
8837,53,45,58
8838,12,31,64
8839,53,70,21
8840,14,32,47
8841,20,19,57
8842,9,4,7
8843,7,8,2
8844,6,8,4
8845,12,8,46
8846,8,7,34
8847,241,131,110
8848,49,16,64
8849,6,2,5
8850,77,157,218
8851,44,10,29
8852,52,48,17
8853,120,140,211
8854,5,9,10
8855,4,5,2
8856,121,211,182
8857,144,70,164
8858,247,131,126
8859,33,12,83
8860,234,65,242
8861,48,26,54
8862,34,43,59
8863,136,187,150
8864,124,135,213
8865,28,6,22
8866,5,9,5
8867,109,152,244
8868,11,22,35
8869,10,3,2
8870,12,48,11
8871,6,5,9
8872,2,5,2
8873,3,6,7
8874,7,7,2
8875,36,70,25
8876,8,5,6
8877,9,6,7
8878,102,84,180
8879,7,3,7
8880,9,4,10
8881,47,9,6
8882,49,20,28
8883,58,46,8
8884,130,66,183
8885,126,250,127
8886,9,6,2
8887,68,43,47
8888,2,2,10
8889,56,37,35
8890,21,33,23
8891,227,89,191
8892,65,188,223
8893,3,10,4
8894,4,10,8
8895,9,4,5
8896,9,10,10
8897,3,4,5
8898,19,9,29
8899,240,195,182
8900,228,223,114
8901,241,197,226
8902,15,21,49
8903,35,25,55
8904,9,5,9
8905,7,4,2
8906,43,23,29
8907,9,4,10
8908,204,230,229
8909,45,57,33
8910,135,99,98
8911,23,28,21
8912,29,5,8
8913,22,38,59
8914,39,23,98
8915,45,23,59
8916,28,10,31
8917,42,41,100
8918,18,5,43
8919,12,24,11
8920,122,161,153
8921,196,164,213
8922,4,2,10
8923,44,18,89
8924,35,21,29
8925,41,43,71
8926,16,8,67
8927,32,14,45
8928,5,6,47
8929,193,244,117
8930,21,13,83
8931,28,63,27
8932,48,36,24
8933,18,23,51
8934,26,26,13
8935,232,121,211
8936,228,206,112
8937,5,5,6
8938,30,54,70
8939,10,31,48
8940,5,2,10
8941,4,2,4
8942,11,62,32
8943,174,179,66
8944,38,33,9
8945,34,30,73
8946,13,24,37
8947,51,35,64
8948,5,2,8
8949,5,7,4
8950,21,20,12
8951,32,19,29
8952,191,115,152
8953,25,63,40
8954,6,7,94
8955,41,43,72
8956,6,8,7
8957,165,159,137
8958,66,49,60
8959,32,28,62
8960,62,49,42
8961,70,70,62
8962,18,62,46
8963,201,92,205
8964,7,6,10
8965,2,4,7
8966,113,164,228
8967,93,72,164
8968,244,248,95
8969,3,8,3
8970,40,20,24
8971,140,87,154
8972,121,237,149
8973,63,56,10
8974,74,200,154
8975,8,9,6
8976,10,8,6
8977,66,12,6
8978,19,53,48
8979,87,118,192
8980,2,4,7
8981,9,4,7
8982,21,8,82
8983,10,25,51
8984,215,133,170
8985,21,30,18
8986,23,32,96
8987,44,67,53
8988,209,92,177
8989,44,44,58
8990,15,31,86
8991,3,3,2
8992,8,16,80
8993,9,36,12
8994,23,43,8
8995,38,30,45
8996,33,48,68
8997,5,3,7
8998,57,10,24
8999,66,53,43
9000,68,16,6
9001,113,135,82
9002,21,41,9
9003,120,232,149
9004,3,2,10
9005,3,3,2
9006,183,204,86
9007,13,12,32
9008,145,130,71
9009,4,3,2
9010,3,6,3
9011,21,5,19
9012,8,3,4
9013,10,7,2
9014,25,65,46
9015,3,5,5
9016,10,6,7
9017,100,129,150
9018,6,5,3
9019,131,168,248
9020,95,110,170
9021,54,27,48
9022,8,28,27
9023,34,9,70
9024,34,8,98
9025,24,59,42
9026,203,244,230
9027,106,236,214
9028,243,145,140
9029,42,34,9
9030,40,44,80
9031,6,2,2
9032,224,213,207
9033,6,8,2
9034,31,30,63
9035,41,33,44
9036,154,79,178
9037,230,127,77
9038,2,4,2
9039,91,245,147
9040,102,223,66
9041,135,138,236
9042,5,4,10
9043,7,5,6
9044,42,11,47
9045,15,31,32
9046,203,210,228
9047,8,6,8
9048,36,63,12
9049,40,24,98
9050,175,245,76
9051,193,245,235
9052,3,7,9
9053,2,5,4
9054,7,9,7
9055,195,205,121
9056,26,66,57
9057,32,45,9
9058,52,20,43
9059,9,9,5
9060,4,8,2
9061,169,157,238
9062,18,26,40
9063,39,22,37
9064,14,44,13
9065,235,77,87
9066,65,15,56
9067,198,88,201
9068,47,51,19
9069,103,198,214
9070,133,217,243
9071,8,9,32
9072,65,29,29
9073,2,7,6
9074,90,129,73
9075,116,222,83
9076,42,64,61
9077,39,37,40
9078,20,25,37
9079,91,206,149
9080,30,37,10
9081,6,31,37
9082,27,11,9
9083,5,10,3
9084,16,29,22
9085,6,4,9
9086,2,4,6
9087,23,19,26
9088,44,45,73
9089,18,26,32
9090,23,52,33
9091,151,105,249
9092,96,237,159
9093,131,101,142
9094,13,21,44
9095,62,15,21
9096,26,38,18
9097,38,40,80
9098,30,44,43
9099,182,167,162
9100,31,17,54
9101,31,43,13
9102,21,6,95
9103,183,141,174
9104,28,32,57
9105,5,36,6
9106,12,8,72
9107,4,2,2
9108,33,66,28
9109,145,145,237
9110,5,6,9
9111,183,134,193
9112,34,49,50
9113,33,30,51
9114,45,14,26
9115,207,69,128
9116,6,6,20
9117,54,42,54
9118,27,31,11
9119,2,2,4
9120,35,10,28
9121,193,131,111
9122,9,4,2
9123,5,7,6
9124,14,38,33
9125,66,49,23
9126,11,43,96
9127,9,7,3
9128,55,48,68
9129,10,31,86
9130,239,206,218
9131,28,40,67
9132,49,66,30
9133,100,225,77
9134,8,41,11
9135,5,6,2
9136,95,94,104
9137,10,6,3
9138,25,41,99
9139,176,159,142
9140,63,11,51
9141,62,42,5
9142,10,5,4
9143,36,38,27
9144,40,62,16
9145,64,65,67
9146,127,138,193
9147,85,131,171
9148,249,186,165
9149,225,211,73
9150,3,10,7
9151,107,147,205
9152,209,67,172
9153,6,26,19
9154,17,69,57
9155,10,2,5
9156,63,11,22
9157,8,10,7
9158,51,37,5
9159,10,26,7
9160,9,8,2
9161,223,72,249
9162,6,10,5
9163,14,33,60
9164,30,20,78
9165,22,14,19
9166,14,23,17
9167,9,8,9
9168,8,54,69
9169,16,11,9
9170,72,77,117
9171,185,145,206
9172,2,5,7
9173,3,6,3
9174,6,3,7
9175,67,23,33
9176,19,40,77
9177,7,51,45
9178,137,248,126
9179,26,35,73
9180,219,218,224
9181,188,243,246
9182,51,51,21
9183,11,51,59
9184,2,2,2
9185,28,63,50
9186,117,219,200
9187,10,9,4
9188,3,3,2
9189,36,16,85
9190,36,5,54
9191,10,8,5
9192,105,241,92
9193,30,21,92
9194,36,41,55
9195,68,192,211
9196,3,6,10
9197,6,24,26
9198,5,6,2
9199,13,8,39
9200,23,8,100
9201,5,10,7
9202,47,48,60
9203,11,51,66
9204,8,21,30
9205,7,29,23
9206,22,43,76
9207,246,192,148
9208,22,10,64
9209,7,31,57
9210,178,132,211
9211,6,42,59
9212,153,243,175
9213,5,3,6
9214,4,9,6
9215,37,33,91
9216,4,9,4
9217,36,22,82
9218,9,3,8
9219,47,38,62
9220,16,26,66
9221,8,3,5
9222,70,49,6
9223,35,58,53
9224,68,100,72
9225,154,126,190
9226,28,49,63
9227,81,194,116
9228,35,34,45
9229,23,22,59
9230,24,23,27
9231,6,13,28
9232,193,107,127
9233,13,44,54
9234,6,5,3
9235,55,20,28
9236,118,161,108
9237,65,111,181
9238,18,5,33
9239,10,4,4
9240,170,240,148
9241,70,102,196
9242,7,23,24
9243,19,32,38
9244,31,5,31
9245,73,109,112
9246,3,6,9
9247,3,2,10
9248,20,20,63
9249,5,30,15
9250,72,213,222
9251,145,221,178
9252,67,43,11
9253,27,16,52
9254,17,17,40
9255,201,72,85
9256,2,6,2
9257,191,242,140
9258,56,35,31
9259,10,4,3
9260,35,19,82
9261,29,38,83
9262,80,245,245
9263,6,4,5
9264,24,32,96
9265,245,218,192
9266,63,39,23
9267,6,8,2
9268,126,149,145
9269,11,27,39
9270,147,239,224
9271,2,8,8
9272,34,16,27
9273,3,10,3
9274,2,2,9
9275,83,218,174
9276,103,217,67
9277,36,30,14
9278,3,5,3
9279,4,9,3
9280,27,21,46
9281,8,10,8
9282,2,6,6
9283,8,7,2
9284,129,76,198
9285,31,36,93
9286,7,31,65
9287,45,31,98
9288,59,35,68
9289,36,16,80
9290,168,130,97
9291,105,89,171
9292,41,18,15
9293,237,222,149
9294,21,14,64
9295,43,30,43
9296,146,78,250
9297,156,187,125
9298,230,138,90
9299,62,60,68
9300,50,22,38
9301,115,154,194
9302,42,37,64
9303,51,10,21
9304,22,14,18
9305,89,122,232
9306,5,6,6
9307,8,6,10
9308,35,55,54
9309,59,26,34
9310,30,33,61
9311,27,41,19
9312,5,68,43
9313,10,2,7
9314,14,21,12
9315,48,45,14
9316,10,6,8
9317,154,198,155
9318,70,182,98
9319,9,9,9
9320,40,64,57
9321,190,233,82
9322,5,15,30
9323,145,160,149
9324,3,2,3
9325,21,26,51
9326,10,7,10
9327,19,53,24
9328,8,9,6
9329,242,143,244
9330,41,36,57
9331,9,9,3
9332,6,2,10
9333,43,22,39
9334,43,38,86
9335,10,3,2
9336,23,25,62
9337,3,2,9
9338,14,8,10
9339,47,35,5
9340,6,3,2
9341,170,250,90
9342,28,66,31
9343,36,39,10
9344,113,77,149
9345,153,244,240
9346,107,101,156
9347,21,54,50
9348,21,43,36
9349,21,7,94
9350,4,3,5
9351,12,54,47
9352,31,10,99
9353,202,110,94
9354,35,31,37
9355,25,26,32
9356,17,35,72
9357,228,95,210
9358,19,37,24
9359,5,5,9
9360,108,192,219
9361,164,168,156
9362,175,200,195
9363,33,6,29
9364,8,65,53
9365,8,6,9
9366,186,207,69
9367,20,25,91
9368,32,40,23
9369,7,6,6
9370,197,86,167
9371,20,31,76
9372,24,62,41
9373,8,7,3
9374,70,24,18
9375,5,3,7
9376,44,37,82
9377,164,187,148
9378,44,28,10
9379,33,22,61
9380,63,61,23
9381,5,8,2
9382,26,15,72
9383,4,4,3
9384,29,6,81
9385,38,15,45
9386,36,37,15
9387,32,23,49
9388,12,10,29
9389,40,32,30
9390,10,3,2
9391,5,57,20
9392,197,129,86
9393,5,7,3
9394,10,12,86
9395,5,27,42
9396,37,58,13
9397,200,188,148
9398,9,6,5
9399,44,56,24
9400,161,97,136
9401,23,5,93
9402,2,6,5
9403,4,9,4
9404,66,23,45
9405,12,53,13
9406,56,69,17
9407,36,9,70
9408,202,129,172
9409,7,30,40
9410,10,45,4
9411,181,194,162
9412,10,7,8
9413,225,79,103
9414,27,28,42
9415,7,10,10
9416,68,229,73
9417,15,25,59
9418,10,9,5
9419,2,6,7
9420,210,220,108
9421,38,34,68
9422,59,43,60
9423,17,40,25
9424,148,130,139
9425,3,4,5
9426,43,6,31
